Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250124.csv,
Starttime of export,133821680268426250,Friday, January 24, 2025,13:53:46.842
Endtime of export,133821680378500000,Friday, January 24, 2025,13:53:57.850


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject,FlagMotionExe
13.25,0.089252435302734565,0.011444091796875,0.077808343505859565,0.0008345957181068402,0,0,1
13.375,0.091815237343750217,0.00762939453125,0.084185842812500217,0.00086339551680369487,0,0,1
13.5,0.094426410146484591,0.011444091796875,0.082982318349609591,0.00085118865871987119,0,0,1
13.625,0.097086397500000227,0.011444091796875,0.085642305703125227,0.00085994443522116517,0,0,1
13.75,0.099795642958984618,0.011444091796875,0.088351551162109618,0.00086878501258544111,0,0,1
13.875,0.10255458984375025,0.00762939453125,0.094925195312500252,0.00089794801095776169,0,0,1
14,0.10536368124023461,0.011444091796875,0.093919589443359611,0.00088611415829483071,0,0,1
14.125,0.10822336000000025,0.011444091796875,0.096779268203125254,0.00089525250460647469,0,0,1
14.25,0.11113406874023463,0.00762939453125,0.10350467420898463,0.00092471988031327525,0,0,1
14.375,0.11409624984375026,0.003814697265625,0.11028155257812526,0.00095366665436540424,0,0,1
14.5,0.11711034545898463,0.00762939453125,0.10948095092773463,0.00094165277845023653,0,0,1
14.625,0.12017679750000027,0.00762939453125,0.11254740296875027,0.00095064595205972594,0,0,1
14.75,0.12329604764648465,0.0152587890625,0.10803725858398465,0.00091929702815375127,0,0,1
14.875,0.1264685373437503,0.0152587890625,0.1112097482812503,0.00092978133523067858,0,0,1
15,0.12969470780273465,0.00762939453125,0.12206531327148465,0.00098081105187307251,0,0,1
15.125,0.13297500000000032,0.00762939453125,0.12534560546875032,0.0009902156640262034,0,0,1
15.25,0.13630985467773468,0.011444091796875,0.12486576288085968,0.00097952258799351784,0,0,1
15.375,0.13969971234375034,0.0152587890625,0.12444092328125034,0.00096958500307642618,0,0,1
15.5,0.14314501327148471,0.011444091796875,0.13170092147460971,0.001000846444533323,0,0,1
15.625,0.14664619750000033,0.011444091796875,0.13520210570312533,0.0010113426413677134,0,0,1
15.75,0.15020370483398471,0.011444091796875,0.13875961303710971,0.0010219563238294442,0,0,1
15.875,0.15381797484375032,0.011444091796875,0.14237388304687532,0.0010326895447337065,0,0,1
16,0.1574894468652347,0.011444091796875,0.1460453550683597,0.0010435443156040388,0,0,1
16.125,0.16121856000000034,0.011444091796875,0.14977446820312534,0.001054522608547372,0,0,1
16.25,0.16500575311523469,0.0152587890625,0.14974696405273469,0.001045391463264783,0,0,1
16.375,0.16885146484375035,0.011444091796875,0.15740737304687535,0.0010774747039419665,0,0,1
16.5,0.17275613358398473,0.011444091796875,0.16131204178710973,0.0010888077298165785,0,0,1
16.625,0.17672019750000037,0.019073486328125,0.15764671117187537,0.0010598031666415307,0,0,1
