Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250902.csv,
Starttime of export,134012597811200000,Tuesday, September 2, 2025,13:09:41.120
Endtime of export,134012597921238750,Tuesday, September 2, 2025,13:09:52.123


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
2.125,0.00031936000000000047,-0.003814697265625,0.00047872000000000046,-0.030517578125,0.004134057265625,0,0.00026229926485306007,0,0,0,2,1
2.25,0.00038301249023437557,0,0.00054033968750000054,0.030517578125,0.00038301249023437557,0,0.00022332988709966939,0,-0.001,0,2,1
2.375,0.00045459984375000067,0.003814697265625,0.00060567750000000071,0.030517578125,-0.0033600974218749992,0,0.00018626906700228309,0,0,0,2,0
2.5,0.00053458670898437575,0,0.00067473156250000082,-0.030517578125,0.00053458670898437575,0,0.00022614878796119281,0,0.001,0,2,1
2.625,0.00062343750000000094,-0.011444091796875,0.00074750000000000077,-0.091552734375,0.012067529296875,0,0.0003393908349722057,0,0.0002,0,2,1
2.75,0.00072161639648437616,0,0.0008239809375000009,0.091552734375,0.00072161639648437616,0,0.00022206865633018377,0,0.0002,0,2,1
2.875,0.00082958734375000135,-0.003814697265625,0.000904172500000001,-0.030517578125,0.0046442846093750012,0,0.00026062845769879081,0,0.0006,0,2,1
3,0.0009478140527343766,0.003814697265625,0.0009880728125000013,0.06103515625,-0.0028668832128906233,0,0.00018479575514293228,0,0,0,2,0
3.125,0.0010767600000000019,0,0.0010756800000000014,-0.030517578125,0.0010767600000000019,0,0.00022531364936464251,0,-0.0002,0,2,1
3.25,0.0012168884277343772,0,0.0011669921875000014,0,0.0012168884277343772,0,0.00022647436489771694,0,-0.0008,0,2,1
3.375,0.0013686623437500025,0.003814697265625,0.0012620075000000018,0.030517578125,-0.0024460349218749975,0,0.0001901290866923055,0,0.0004,0,2,0
3.5,0.0015325445214843779,0,0.0013607240625000017,-0.030517578125,0.0015325445214843779,0,0.0002307292200117852,0,0.0004,0,2,1
3.625,0.0017089975000000033,-0.003814697265625,0.0014631400000000019,-0.030517578125,0.0055236947656250035,0,0.0002695559579114176,0,-0.0004,0,2,1
3.75,0.0018984835839843787,0.003814697265625,0.001569253437500002,0.06103515625,-0.0019162136816406213,0,0.00019401077067039517,0,-0.0004,0,2,0
3.875,0.0021014648437500038,0,0.0016790625000000022,-0.030517578125,0.0021014648437500038,0,0.00023483592017966334,0,0,0,2,1
4,0.00231840311523438,0,0.0017925653125000023,0,0.00231840311523438,0,0.00023632284295371531,0,-0.0006,0,2,1
4.125,0.0025497600000000055,-0.003814697265625,0.0019097600000000025,-0.030517578125,0.0063644572656250051,0,0.00027546277554460258,0,0.0004,0,2,1
4.25,0.0027959968652343809,-0.003814697265625,0.002030644687500003,0,0.0066106941308593809,0,0.00027537859624983575,0,0.0006,0,2,1
4.375,0.0030575748437500065,0,0.0021552175000000033,0.030517578125,0.0030575748437500065,0,0.00023791417838444273,0,0.0006,0,2,1
4.5,0.0033349548339843818,-0.003814697265625,0.0022834765625000032,-0.030517578125,0.0071496520996093818,0,0.00027751404678310059,0,-0.0004,0,2,1
4.625,0.003628597500000007,0,0.0024154200000000032,0.030517578125,0.003628597500000007,0,0.00024031212815827423,0,0.0002,0,2,1
